2025-07-02T08:25:02.660250Z [info     ] Using systemdb state backend
2025-07-02T08:25:02.663689Z [warning  ] No state was found, complete import.
2025-07-02T08:25:11.332055Z [info     ] tap-oracle-wms v0.1.0, Meltano SDK v0.47.4 cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:11.339129Z [info     ] /home/marlonsc/flext/.venv/lib/python3.13/site-packages/singer_sdk/plugin_base.py:715: SingerSDKDeprecationWarning: Passing a list of config file paths is deprecated. Please pass the config as a dictionary instead. cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:11.339564Z [info     ]   super().__init__(            cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:11.339728Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:11.341427Z [info     ] Skipping parse of env var settings... cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:11.349446Z [info     ] /home/marlonsc/flext/flext-tap-oracle-wms/src/tap_oracle_wms/tap.py:268: SingerSDKDeprecationWarning: Passing a catalog file path is deprecated. Please pass the catalog as a dictionary or Catalog object instead. cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:11.349792Z [info     ]   super().__init__(*args, **kwargs) cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:11.349949Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:11.357727Z [info     ] Testing connection to Oracle WMS API cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:11.358410Z [info     ] Discovering entities from Oracle WMS API cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:12.426703Z [info     ] HTTP Request: GET https://ta29.wms.ocs.oraclecloud.com/raizen_test/wms/lgfapi/v10/entity/ "HTTP/1.1 200 OK" cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:12.794255Z [info     ] Discovered 311 entities        cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:12.797611Z [info     ] ✅ Connection successful. Found 311 entities. cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:12.798381Z [info     ] Discovering Oracle WMS streams cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:12.799405Z [info     ] Skipping access verification for 3 entities (set verify_entity_access=true to enable) cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:12.801093Z [info     ] Discovered 3 accessible entities cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.673460Z [info     ] HTTP Request: GET https://ta29.wms.ocs.oraclecloud.com/raizen_test/wms/lgfapi/v10/entity//order_hdr/describe/ "HTTP/1.1 200 OK" cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.713290Z [info     ] HTTP Request: GET https://ta29.wms.ocs.oraclecloud.com/raizen_test/wms/lgfapi/v10/entity//order_dtl/describe/ "HTTP/1.1 200 OK" cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.732235Z [info     ] HTTP Request: GET https://ta29.wms.ocs.oraclecloud.com/raizen_test/wms/lgfapi/v10/entity//allocation/describe/ "HTTP/1.1 200 OK" cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.734482Z [info     ] ✅ Generated schema for entity allocation cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.734941Z [info     ] ✅ Generated schema for entity order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.735234Z [info     ] ✅ Generated schema for entity order_hdr cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.738796Z [info     ] Generated schemas for 3/3 entities cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.742507Z [info     ] 🔒 Circuit breaker initialized for allocation: threshold=5, timeout=60s cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.742924Z [info     ] [INFO] 2025-07-02 08:25:13.741 | 🔑 Replication keys for allocation: ['id'] cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.743169Z [info     ] 🔑 Replication keys for allocation: ['id'] cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.743424Z [info     ] [INFO] 2025-07-02 08:25:13.741 | 🔒 Circuit breaker initialized for order_dtl: threshold=5, timeout=60s cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.743670Z [info     ] 🔒 Circuit breaker initialized for order_dtl: threshold=5, timeout=60s cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.743968Z [info     ] [INFO] 2025-07-02 08:25:13.742 | 🔑 Replication keys for order_dtl: ['id'] cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.744207Z [info     ] 🔑 Replication keys for order_dtl: ['id'] cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.750874Z [info     ] [INFO] 2025-07-02 08:25:13.742 | 🔒 Circuit breaker initialized for order_hdr: threshold=5, timeout=60s cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.751513Z [info     ] 🔒 Circuit breaker initialized for order_hdr: threshold=5, timeout=60s cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.751802Z [info     ] [INFO] 2025-07-02 08:25:13.742 | 🔑 Replication keys for order_hdr: ['id'] cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.752060Z [info     ] 🔑 Replication keys for order_hdr: ['id'] cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.756124Z [info     ] Created 3 streams              cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:25:13.758709Z [info     ] Beginning incremental sync of 'allocation' cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=812304c8-fa09-4db5-bf6d-6d3c7668a18a stdio=stderr string_id=tap-oracle-wms
