2025-07-02T08:31:22.672303Z [info     ] Using systemdb state backend
2025-07-02T08:31:22.673620Z [warning  ] No state was found, complete import.
2025-07-02T08:31:26.510015Z [info     ] tap-oracle-wms v0.1.0, Meltano SDK v0.47.4 cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=93bfc464-2782-4b2e-b798-981169f3aeb8 stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:31:26.512800Z [info     ] /home/marlonsc/flext/.venv/lib/python3.13/site-packages/singer_sdk/plugin_base.py:715: SingerSDKDeprecationWarning: Passing a list of config file paths is deprecated. Please pass the config as a dictionary instead. cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=93bfc464-2782-4b2e-b798-981169f3aeb8 stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:31:26.513250Z [info     ]   super().__init__(            cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=93bfc464-2782-4b2e-b798-981169f3aeb8 stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:31:26.513650Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=93bfc464-2782-4b2e-b798-981169f3aeb8 stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:31:26.514029Z [info     ] Skipping parse of env var settings... cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=93bfc464-2782-4b2e-b798-981169f3aeb8 stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:31:26.518219Z [info     ] /home/marlonsc/flext/flext-tap-oracle-wms/src/tap_oracle_wms/tap.py:268: SingerSDKDeprecationWarning: Passing a catalog file path is deprecated. Please pass the catalog as a dictionary or Catalog object instead. cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=93bfc464-2782-4b2e-b798-981169f3aeb8 stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:31:26.518666Z [info     ]   super().__init__(*args, **kwargs) cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=93bfc464-2782-4b2e-b798-981169f3aeb8 stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:31:26.519049Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=93bfc464-2782-4b2e-b798-981169f3aeb8 stdio=stderr string_id=tap-oracle-wms
2025-07-02T08:31:26.525844Z [info     ] Testing connection to Oracle WMS API cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=93bfc464-2782-4b2e-b798-981169f3aeb8 stdio=stderr string_id=tap-oracle-wms
