2025-07-02T07:54:27.449006Z [info     ] Using systemdb state backend
2025-07-02T07:54:27.450620Z [warning  ] No state was found, complete import.
2025-07-02T07:54:31.529902Z [info     ] tap-oracle-wms v0.1.0, Meltano SDK v0.47.4 cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:31.530194Z [info     ] /home/marlonsc/flext/.venv/lib/python3.13/site-packages/singer_sdk/plugin_base.py:715: SingerSDKDeprecationWarning: Passing a list of config file paths is deprecated. Please pass the config as a dictionary instead. cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:31.530314Z [info     ]   super().__init__(            cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:31.530406Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:31.530490Z [info     ] Skipping parse of env var settings... cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:31.533459Z [info     ] /home/marlonsc/flext/flext-tap-oracle-wms/src/tap_oracle_wms/tap.py:268: SingerSDKDeprecationWarning: Passing a catalog file path is deprecated. Please pass the catalog as a dictionary or Catalog object instead. cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:31.533630Z [info     ]   super().__init__(*args, **kwargs) cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:31.533720Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:31.537278Z [info     ] Testing connection to Oracle WMS API cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:31.537549Z [info     ] Discovering entities from Oracle WMS API cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:32.500330Z [info     ] HTTP Request: GET https://ta29.wms.ocs.oraclecloud.com/raizen_test/wms/lgfapi/v10/entity/ "HTTP/1.1 200 OK" cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:32.923354Z [info     ] Discovered 311 entities        cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:32.924106Z [info     ] ✅ Connection successful. Found 311 entities. cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:32.924335Z [info     ] Discovering Oracle WMS streams cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:32.924561Z [info     ] Skipping access verification for 3 entities (set verify_entity_access=true to enable) cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:32.924744Z [info     ] Discovered 3 accessible entities cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:33.753871Z [info     ] HTTP Request: GET https://ta29.wms.ocs.oraclecloud.com/raizen_test/wms/lgfapi/v10/entity//allocation/describe/ "HTTP/1.1 200 OK" cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:33.798637Z [info     ] HTTP Request: GET https://ta29.wms.ocs.oraclecloud.com/raizen_test/wms/lgfapi/v10/entity//order_dtl/describe/ "HTTP/1.1 200 OK" cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:33.798970Z [info     ] HTTP Request: GET https://ta29.wms.ocs.oraclecloud.com/raizen_test/wms/lgfapi/v10/entity//order_hdr/describe/ "HTTP/1.1 200 OK" cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:33.801869Z [info     ] ✅ Generated schema for entity allocation cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:33.801980Z [info     ] ✅ Generated schema for entity order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:33.802058Z [info     ] ✅ Generated schema for entity order_hdr cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:33.802133Z [info     ] Generated schemas for 3/3 entities cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:33.802559Z [info     ] 🔒 Circuit breaker initialized for allocation: threshold=5, timeout=60s cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:54:33.802915Z [info     ] [INFO] 2025-07-02 07:54:33.802 | 🔑 Replication keys for allocation: ['id'] cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=852f4c5e-da61-40a4-885d-63712680f4d7 stdio=stderr string_id=tap-oracle-wms
